"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"LIM_MAMMARY_LUMINAL_MATURE_UP","LIM_MAMMARY_LUMINAL_MATURE_UP","4/49","111/17906",0.036036036036036,13.1685971685972,6.73649452233974,0.000239029726240784,0.091678765000897,0.0879034677457734,"Gprc5c/Wnk4/Pxylp1/Nectin4",4
"SENESE_HDAC2_TARGETS_DN","SENESE_HDAC2_TARGETS_DN","4/49","119/17906",0.0336134453781513,12.2833133253301,6.46903840936586,0.000311886250167672,0.10887977363312,0.104396145275653,"Plac8/Mgam/Trim2/Sqle",4
"COLDREN_GEFITINIB_RESISTANCE_DN","COLDREN_GEFITINIB_RESISTANCE_DN","5/49","221/17906",0.0226244343891403,8.26761473820297,5.6946423702961,0.000335491125202789,0.10887977363312,0.104396145275653,"Tmem30b/Acpp/Fxyd3/Nectin4/S100a14",5
"MARTIN_VIRAL_GPCR_SIGNALING_DN","MARTIN_VIRAL_GPCR_SIGNALING_DN","3/49","55/17906",0.0545454545454545,19.9324675324675,7.36611074375906,0.000457116637616113,0.137755363864456,0.132082649500656,"Extl1/Slco1a5/Nebl",3
"GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP","GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP","4/49","166/17906",0.0240963855421687,8.80550774526678,5.29248150057462,0.00109066591578154,0.222226802634823,0.213075586014552,"Serinc5/Pxylp1/Clip4/Scml4",4
"REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT","REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT","2/49","18/17906",0.111111111111111,40.6031746031746,8.80574922722044,0.00109144203025176,0.222226802634823,0.213075586014552,"Plac8/Emx2",2
"GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN","GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN","4/49","173/17906",0.023121387283237,8.44921552436003,5.15731238034968,0.00127060493457144,0.222226802634823,0.213075586014552,"Plac8/Fam167a/Arl4c/Fam102a",4
"GSE25677_MPL_VS_R848_STIM_BCELL_UP","GSE25677_MPL_VS_R848_STIM_BCELL_UP","4/49","173/17906",0.023121387283237,8.44921552436003,5.15731238034968,0.00127060493457144,0.222226802634823,0.213075586014552,"Plac8/Zkscan1/Emx2/Nebl",4
"SERVITJA_LIVER_HNF1A_TARGETS_DN","SERVITJA_LIVER_HNF1A_TARGETS_DN","4/49","176/17906",0.0227272727272727,8.3051948051948,5.10169770098297,0.00135373318836184,0.222226802634823,0.213075586014552,"Acpp/Zkscan1/Slco1a5/Slc41a2",4
"GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP","GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP","4/49","177/17906",0.0225988700564972,8.25827280064568,5.0834523096889,0.00138226826945452,0.222226802634823,0.213075586014552,"Serinc5/Arl4c/Scml4/Fam102a",4
"ONDER_CDH1_TARGETS_2_DN","ONDER_CDH1_TARGETS_2_DN","6/49","467/17906",0.012847965738758,4.69501376567758,4.23832899751136,0.001648262135545,0.222226802634823,0.213075586014552,"Tmem30b/Serinc5/Fxyd3/Arl4c/Clip4/S100a14",6
"GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","4/49","189/17906",0.0211640211640212,7.7339380196523,4.87512636923551,0.00175825438444091,0.222226802634823,0.213075586014552,"Serinc5/Arsg/Fam102a/Nipal2",4
"GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP","GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP","4/49","190/17906",0.0210526315789474,7.69323308270677,4.85859688088606,0.00179248281628948,0.222226802634823,0.213075586014552,"Gprc5c/Extl1/Gldc/Sqle",4
"GSE7852_TREG_VS_TCONV_DN","GSE7852_TREG_VS_TCONV_DN","4/49","196/17906",0.0204081632653061,7.45772594752187,4.76188956168361,0.00200764327189163,0.222226802634823,0.213075586014552,"Arl4c/Pxylp1/Scml4/Fam102a",4
"GSE7852_TREG_VS_TCONV_THYMUS_DN","GSE7852_TREG_VS_TCONV_THYMUS_DN","4/49","196/17906",0.0204081632653061,7.45772594752187,4.76188956168361,0.00200764327189163,0.222226802634823,0.213075586014552,"Acpp/Arl4c/Scml4/Fam102a",4
"GSE14350_IL2RB_KO_VS_WT_TREG_UP","GSE14350_IL2RB_KO_VS_WT_TREG_UP","4/49","198/17906",0.0202020202020202,7.38239538239538,4.73055936157362,0.00208317052325103,0.222226802634823,0.213075586014552,"Acpp/Arl4c/Fam102a/Sqle",4
"GSE36392_EOSINOPHIL_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP","GSE36392_EOSINOPHIL_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP","4/49","198/17906",0.0202020202020202,7.38239538239538,4.73055936157362,0.00208317052325103,0.222226802634823,0.213075586014552,"Serinc5/Arsg/Mgam/Usp2",4
"GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_GATA1_AND_SATB1_TRANSDUCED_CD4_TCELL_DN","GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_GATA1_AND_SATB1_TRANSDUCED_CD4_TCELL_DN","4/49","198/17906",0.0202020202020202,7.38239538239538,4.73055936157362,0.00208317052325103,0.222226802634823,0.213075586014552,"Acpp/Arl4c/Scml4/Fam102a",4
"KOBAYASHI_EGFR_SIGNALING_24HR_UP","KOBAYASHI_EGFR_SIGNALING_24HR_UP","3/49","93/17906",0.032258064516129,11.7880184331797,5.46380980985937,0.00210217547620845,0.222226802634823,0.213075586014552,"Fxyd3/Trim2/Nebl",3
"GSE22589_SIV_VS_HIV_AND_SIV_INFECTED_DC_UP","GSE22589_SIV_VS_HIV_AND_SIV_INFECTED_DC_UP","4/49","199/17906",0.0201005025125628,7.34529791816224,4.71505773990348,0.00212166248803908,0.222226802634823,0.213075586014552,"Acpp/Arl4c/Extl1/BC034090",4
"GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_CTRL_CD4_TCELL_DN","GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_CTRL_CD4_TCELL_DN","4/49","199/17906",0.0201005025125628,7.34529791816224,4.71505773990348,0.00212166248803908,0.222226802634823,0.213075586014552,"Plac8/Fam167a/Arl4c/Pxylp1",4
"GSE14308_TH1_VS_TH17_DN","GSE14308_TH1_VS_TH17_DN","4/49","200/17906",0.02,7.30857142857143,4.69966331373745,0.00216064429603361,0.222226802634823,0.213075586014552,"Serinc5/Arsg/Zkscan1/Usp33",4
"GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN","GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN","4/49","200/17906",0.02,7.30857142857143,4.69966331373745,0.00216064429603361,0.222226802634823,0.213075586014552,"Plac8/Arl4c/Nipal1/Fam102a",4
"GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN","GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN","4/49","200/17906",0.02,7.30857142857143,4.69966331373745,0.00216064429603361,0.222226802634823,0.213075586014552,"Sqle/S100a14/Nipal2/Hebp2",4
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP","GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP","4/49","201/17906",0.0199004975124378,7.27221037668799,4.68437476956546,0.00220011915419298,0.222226802634823,0.213075586014552,"Tmem30b/Serinc5/Arl4c/Fam102a",4
"GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_DN","GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_DN","4/49","201/17906",0.0199004975124378,7.27221037668799,4.68437476956546,0.00220011915419298,0.222226802634823,0.213075586014552,"Plac8/Usp2/Scml4/Usp33",4
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_UP","GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_UP","4/49","202/17906",0.0198019801980198,7.23620933521924,4.6691908165012,0.00224009026462348,0.222226802634823,0.213075586014552,"Arl4c/Pxylp1/Scml4/Fam102a",4
"GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN","GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN","4/49","202/17906",0.0198019801980198,7.23620933521924,4.6691908165012,0.00224009026462348,0.222226802634823,0.213075586014552,"Nipal1/Scml4/Sqle/Hacd3",4
"GSE10325_CD4_TCELL_VS_BCELL_UP","GSE10325_CD4_TCELL_VS_BCELL_UP","4/49","203/17906",0.0197044334975369,7.20056298381422,4.65411018578194,0.00228056082446533,0.222226802634823,0.213075586014552,"Tmem30b/Serinc5/Arl4c/Fam102a",4
"GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_DN","GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_DN","4/49","203/17906",0.0197044334975369,7.20056298381422,4.65411018578194,0.00228056082446533,0.222226802634823,0.213075586014552,"Acpp/Arl4c/Pxylp1/Scml4",4
"GSE7460_TCONV_VS_TREG_THYMUS_UP","GSE7460_TCONV_VS_TREG_THYMUS_UP","4/49","203/17906",0.0197044334975369,7.20056298381422,4.65411018578194,0.00228056082446533,0.222226802634823,0.213075586014552,"Acpp/Arl4c/Scml4/Fam102a",4
"REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS","REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS","2/49","26/17906",0.0769230769230769,28.1098901098901,7.24622186765351,0.00228627297846413,0.222226802634823,0.213075586014552,"Nipal1/Nipal2",2
"GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY3_POST_IMMUNIZATION_UP","GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY3_POST_IMMUNIZATION_UP","4/49","205/17906",0.0195121951219512,7.13031358885017,4.62425392403883,0.00236301305543815,0.222226802634823,0.213075586014552,"Arl4c/Pxylp1/Scml4/Fam102a",4
"GSE9037_WT_VS_IRAK4_KO_BMDM_UP","GSE9037_WT_VS_IRAK4_KO_BMDM_UP","4/49","205/17906",0.0195121951219512,7.13031358885017,4.62425392403883,0.00236301305543815,0.222226802634823,0.213075586014552,"Acpp/Plac8/Usp33/Ttc39a",4
"SIRNA_EIF4GI_UP","SIRNA_EIF4GI_UP","3/49","97/17906",0.0309278350515464,11.3019145802651,5.32923655376723,0.0023702787671408,0.222226802634823,0.213075586014552,"Fxyd3/Slco1a5/S100a14",3
